image_url,page_title,timestamp
https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Lula_recebe_T%C3%ADtulo_de_Cidad%C3%A3o_Paulistano.JPG/250px-Lula_recebe_T%C3%ADtulo_de_Cidad%C3%A3o_Paulistano.JPG,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Magnifying_glass_01.svg/20px-Magnifying_glass_01.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/pt/timeline/fetuke58rtibvg7whjyvda74jp6kx9u.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Sound-icon.svg/60px-Sound-icon.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Wikiquote-logo.svg/40px-Wikiquote-logo.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Wikisource-logo.svg/40px-Wikisource-logo.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Commons-logo.svg/40px-Commons-logo.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Commons-logo.svg/40px-Commons-logo.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Wikinews-logo.svg/40px-Wikinews-logo.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Wikidata-logo.svg/40px-Wikidata-logo.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Coat_of_arms_of_Brazil.svg/40px-Coat_of_arms_of_Brazil.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Coat_of_arms_of_Brazil.svg/40px-Coat_of_arms_of_Brazil.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/PT_%28Brazil%29_logo_2021.svg/40px-PT_%28Brazil%29_logo_2021.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/PT_%28Brazil%29_logo_2021.svg/40px-PT_%28Brazil%29_logo_2021.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Flag_of_Brazil.svg/40px-Flag_of_Brazil.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Brazilian_government_logo_%282025%29.png/120px-Brazilian_government_logo_%282025%29.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Symbol_template_class.svg/20px-Symbol_template_class.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Symbol_template_class.svg/20px-Symbol_template_class.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Symbol_template_class.svg/20px-Symbol_template_class.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Symbol_category_class.svg/20px-Symbol_category_class.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Commons-logo.svg/20px-Commons-logo.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Wikinews-logo.svg/20px-Wikinews-logo.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Coat_of_arms_of_Brazil.svg/20px-Coat_of_arms_of_Brazil.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Coat_of_arms_of_Brazil.svg/120px-Coat_of_arms_of_Brazil.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Flag_of_the_President_of_Brazil.svg/120px-Flag_of_the_President_of_Brazil.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Flag_of_Brazil.svg/40px-Flag_of_Brazil.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Brazilian_government_logo_%282003-2010%29.svg/250px-Brazilian_government_logo_%282003-2010%29.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Luiz_In%C3%A1cio_Lula_da_Silva.jpg/120px-Luiz_In%C3%A1cio_Lula_da_Silva.jpg,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Lula_-_foto_oficial_-_05_jan_2007_%28cropped2%29.jpg/120px-Lula_-_foto_oficial_-_05_jan_2007_%28cropped2%29.jpg,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Foto_oficial_do_Presidente_da_Rep%C3%BAblica_Luiz_In%C3%A1cio_Lula_da_Silva.jpg/250px-Foto_oficial_do_Presidente_da_Rep%C3%BAblica_Luiz_In%C3%A1cio_Lula_da_Silva.jpg,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Flag_of_Argentina.svg/40px-Flag_of_Argentina.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Bandera_de_Bolivia_%28Estado%29.svg/40px-Bandera_de_Bolivia_%28Estado%29.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Flag_of_Brazil.svg/40px-Flag_of_Brazil.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Flag_of_Chile.svg/40px-Flag_of_Chile.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Colombia.svg/40px-Flag_of_Colombia.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Flag_of_Ecuador.svg/40px-Flag_of_Ecuador.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Flag_of_Guyana.svg/40px-Flag_of_Guyana.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Flag_of_Paraguay.svg/40px-Flag_of_Paraguay.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Flag_of_Peru.svg/40px-Flag_of_Peru.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Flag_of_Suriname.svg/40px-Flag_of_Suriname.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Flag_of_Uruguay.svg/40px-Flag_of_Uruguay.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Venezuela.svg/40px-Flag_of_Venezuela.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Flag_of_the_United_Kingdom_%281-2%29.svg/40px-Flag_of_the_United_Kingdom_%281-2%29.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/40px-Flag_of_France.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Flag_of_South_Africa.svg/40px-Flag_of_South_Africa.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,Luiz Inácio Lula da Silva,2026-04-03 23:06:38.650070
